Product_ID,Product_Name,Category_0_percent,Category_1_percent,Category_2_percent,Category_3_percent,Category_4_percent,Category_5_percent
28,ポッキーシリーズ,0.08866666666666667,0.227,0.05,0.6343333333333333,0.6843333333333333,0.31566666666666665
29,キットカット,0.081,0.15766666666666668,0.05,0.7113333333333334,0.7613333333333333,0.23866666666666667
30,ダース,0.09333333333333334,0.30033333333333334,0.06433333333333334,0.542,0.6063333333333333,0.39366666666666666
31,タフマン,0.059666666666666666,0.7426666666666667,0.08366666666666667,0.114,0.19766666666666666,0.8023333333333333
32,リポビタンD,0.08166666666666667,0.5276666666666666,0.08,0.31066666666666665,0.39066666666666666,0.6093333333333333
33,オロナミンC,0.08033333333333334,0.4816666666666667,0.08266666666666667,0.35533333333333333,0.438,0.562
34,チオビタドリンク,0.08266666666666667,0.564,0.12666666666666668,0.22666666666666666,0.35333333333333333,0.6466666666666666
35,アリナミンＶ,0.07666666666666666,0.594,0.13866666666666666,0.19066666666666668,0.3293333333333333,0.6706666666666666
36,レッドブル,0.07433333333333333,0.5876666666666667,0.108,0.23,0.338,0.662
37,ストナリニS,0.037,0.7676666666666667,0.13,0.06533333333333333,0.19533333333333333,0.8046666666666666
38,アレジオン10,0.03866666666666667,0.739,0.14266666666666666,0.07966666666666666,0.22233333333333333,0.7776666666666666
39,クラリチンEX,0.027666666666666666,0.8006666666666666,0.13633333333333333,0.035333333333333335,0.17166666666666666,0.8283333333333334
40,パブロン鼻炎カプセルSα,0.06966666666666667,0.6813333333333333,0.14233333333333334,0.10666666666666667,0.249,0.751
41,アレグラFX,0.04933333333333333,0.6776666666666666,0.14533333333333334,0.12766666666666668,0.273,0.727
42,マキアージュ ドラマティックパウダリーUV,0.12,0.7236666666666667,0.06733333333333333,0.089,0.15633333333333332,0.8436666666666667
43,ベネフィーク ハイドロジーニアス,0.11366666666666667,0.7936666666666666,0.047,0.04566666666666667,0.09266666666666666,0.9073333333333333
44,アルビオン エクラフチュール,0.11833333333333333,0.7926666666666666,0.04533333333333334,0.043666666666666666,0.089,0.911
45,コスメデコルテ モイスチュアリポソーム,0.12033333333333333,0.781,0.04666666666666667,0.052,0.09866666666666667,0.9013333333333333
46,プリマヴィスタ きれいな素肌質感パウダーファンデーション,0.11666666666666667,0.7273333333333334,0.06433333333333334,0.09166666666666666,0.156,0.844
47,アクアレーベルの化粧水,0.04466666666666667,0.8123333333333334,0.059,0.084,0.143,0.857
48,肌ラボの化粧水,0.04633333333333333,0.7623333333333333,0.06333333333333334,0.128,0.19133333333333333,0.8086666666666666
49,キュレルの化粧水,0.049666666666666665,0.7636666666666667,0.075,0.11166666666666666,0.18666666666666668,0.8133333333333334
50,インテグレート リアルフィットリキッド,0.035,0.8546666666666667,0.057,0.05333333333333334,0.11033333333333334,0.8896666666666667
51,ケイト パウダレスリキッド,0.035666666666666666,0.847,0.06133333333333333,0.056,0.11733333333333333,0.8826666666666667
52,ちふれ,0.062,0.7263333333333334,0.079,0.13266666666666665,0.21166666666666667,0.7883333333333333
53,オルビス,0.06233333333333333,0.7453333333333333,0.07733333333333334,0.115,0.19233333333333333,0.8076666666666666
54,ケイト,0.05733333333333333,0.702,0.072,0.16866666666666666,0.24066666666666667,0.7593333333333333
55,タウンワーク,0.09733333333333333,0.582,0.10166666666666667,0.219,0.32066666666666666,0.6793333333333333
56,フロム・エー　ナビ,0.09733333333333333,0.6423333333333333,0.09866666666666667,0.16166666666666665,0.26033333333333336,0.7396666666666667
57,an,0.098,0.651,0.105,0.146,0.251,0.749
58,バイトル,0.092,0.6623333333333333,0.09633333333333334,0.14933333333333335,0.24566666666666667,0.7543333333333333
59,マイナビバイト,0.096,0.6526666666666666,0.09533333333333334,0.156,0.25133333333333335,0.7486666666666667
60,LINEバイト,0.07566666666666666,0.7266666666666667,0.099,0.09866666666666667,0.19766666666666666,0.8023333333333333
61,ENEOSの電力販売,0.054,0.7586666666666667,0.083,0.10433333333333333,0.18733333333333332,0.8126666666666666
62,ソフトバンクの電力販売,0.045,0.827,0.06966666666666667,0.058333333333333334,0.128,0.872
63,auの電力販売,0.053,0.8006666666666666,0.07466666666666667,0.07166666666666667,0.14633333333333334,0.8536666666666667
64,東京ガスの電力販売,0.08133333333333333,0.6523333333333333,0.09766666666666667,0.16866666666666666,0.2663333333333333,0.7336666666666667
65,東急の電力販売,0.042666666666666665,0.832,0.07533333333333334,0.05,0.12533333333333332,0.8746666666666667
66,アロエステ,0.04666666666666667,0.7886666666666666,0.06833333333333333,0.09633333333333334,0.16466666666666666,0.8353333333333334
67,森永アロエヨーグルトシリーズ,0.079,0.3973333333333333,0.08866666666666667,0.435,0.5236666666666666,0.47633333333333333
68,明治アミノコラーゲンヨーグルトシリーズ,0.06333333333333334,0.7053333333333334,0.081,0.15033333333333335,0.23133333333333334,0.7686666666666667
69,明治プロビオヨーグルトＲ－１シリーズ,0.06166666666666667,0.4,0.09466666666666666,0.44366666666666665,0.5383333333333333,0.46166666666666667
70,資生堂 ザ・コラーゲンシリーズ,0.045,0.707,0.12166666666666667,0.12633333333333333,0.248,0.752
71,フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,0.09266666666666666,0.421,0.134,0.35233333333333333,0.48633333333333334,0.5136666666666667
72,クラフト ワールドセレクト,0.08833333333333333,0.49033333333333334,0.13,0.29133333333333333,0.42133333333333334,0.5786666666666667
73,雪印メグミルク スライスチーズ,0.09366666666666666,0.36833333333333335,0.11133333333333334,0.4266666666666667,0.538,0.462
74,雪印メグミルク とろけるスライス,0.084,0.31033333333333335,0.09133333333333334,0.5143333333333333,0.6056666666666667,0.3943333333333333
75,雪印メグミルク こんがり焼ける とろけるスライス,0.103,0.4073333333333333,0.11433333333333333,0.37533333333333335,0.48966666666666664,0.5103333333333333
76,フィラデルフィア クリームチーズ 6P,0.08766666666666667,0.389,0.10366666666666667,0.4196666666666667,0.5233333333333333,0.4766666666666667
77,フィラデルフィア クリームチーズ 200g,0.09333333333333334,0.41933333333333334,0.10966666666666666,0.37766666666666665,0.48733333333333334,0.5126666666666667
78,明治北海道十勝贅沢スライスチーズシリーズ,0.101,0.4726666666666667,0.13366666666666666,0.2926666666666667,0.42633333333333334,0.5736666666666667
79,arrows NX F-01J,0.06833333333333333,0.7836666666666666,0.099,0.049,0.148,0.852
80,Xperia XZ,0.08066666666666666,0.6933333333333334,0.11233333333333333,0.11366666666666667,0.226,0.774
81,Galaxy S7,0.06633333333333333,0.774,0.10066666666666667,0.059,0.15966666666666668,0.8403333333333334
82,AQUOS ZETA,0.07366666666666667,0.7473333333333333,0.106,0.073,0.179,0.821
83,iPhone,0.06766666666666667,0.4513333333333333,0.06733333333333333,0.4136666666666667,0.481,0.519
84,らくらくスマートフォン,0.060333333333333336,0.809,0.085,0.04566666666666667,0.13066666666666665,0.8693333333333333
85,シンプルスマホ,0.06433333333333334,0.787,0.095,0.05366666666666667,0.14866666666666667,0.8513333333333334
86,ＡＮＡの旅割,0.09866666666666667,0.4613333333333333,0.095,0.345,0.44,0.56
87,ＪＡＬの先得割引,0.09733333333333333,0.467,0.08966666666666667,0.346,0.43566666666666665,0.5643333333333334
88,JALパック,0.08766666666666667,0.47833333333333333,0.14,0.294,0.434,0.566
89,ANAスカイホリデー・ハローツアー,0.08966666666666667,0.4856666666666667,0.13666666666666666,0.288,0.4246666666666667,0.5753333333333334
90,JTB,0.111,0.2673333333333333,0.10633333333333334,0.5153333333333333,0.6216666666666667,0.37833333333333335
91,H.I.S.,0.11833333333333333,0.3016666666666667,0.094,0.486,0.58,0.42
92,鹿島建設,0.07166666666666667,0.7253333333333334,0.07666666666666666,0.12633333333333333,0.203,0.797
93,清水建設,0.07866666666666666,0.6983333333333334,0.085,0.138,0.223,0.777
94,大成建設,0.073,0.7183333333333334,0.08066666666666666,0.128,0.20866666666666667,0.7913333333333333
95,大林組,0.06466666666666666,0.753,0.07466666666666667,0.10766666666666666,0.18233333333333332,0.8176666666666667
96,竹中工務店,0.074,0.708,0.08033333333333334,0.13766666666666666,0.218,0.782
97,ドコモの学割,0.036333333333333336,0.7893333333333333,0.10533333333333333,0.069,0.17433333333333334,0.8256666666666667
98,auの学割天国,0.029,0.8253333333333334,0.10866666666666666,0.037,0.14566666666666667,0.8543333333333333
99,ソフトバンクの学割　SUPER STUDENT,0.025333333333333333,0.8406666666666667,0.104,0.03,0.134,0.866
100,NTTドコモ,0.089,0.5693333333333334,0.12633333333333333,0.21533333333333332,0.3416666666666667,0.6583333333333333
101,au,0.07966666666666666,0.6753333333333333,0.12,0.125,0.245,0.755
102,SoftBank,0.07833333333333334,0.7173333333333334,0.12133333333333333,0.083,0.20433333333333334,0.7956666666666666
103,NTTドコモのはじめてスマホ割,0.06633333333333333,0.7666666666666667,0.099,0.068,0.167,0.833
104,auスマホはじめるプログラム,0.050666666666666665,0.8083333333333333,0.09,0.051,0.141,0.859
105,SoftBankのスマホデビュー割,0.05566666666666667,0.8043333333333333,0.09166666666666666,0.04833333333333333,0.14,0.86
106,アサヒ スーパードライ,0.05733333333333333,0.4653333333333333,0.073,0.4043333333333333,0.47733333333333333,0.5226666666666666
107,サントリー ザ・プレミアム・モルツ,0.06633333333333333,0.4543333333333333,0.07633333333333334,0.403,0.47933333333333333,0.5206666666666667
108,キリン 一番搾り生ビール,0.069,0.47533333333333333,0.07566666666666666,0.38,0.45566666666666666,0.5443333333333333
109,ヱビスビール,0.074,0.448,0.07566666666666666,0.4023333333333333,0.478,0.522
110,サントリー ザ・モルツ,0.07633333333333334,0.5776666666666667,0.09133333333333334,0.25466666666666665,0.346,0.654
111,キリンラガービール,0.07533333333333334,0.561,0.08833333333333333,0.2753333333333333,0.3636666666666667,0.6363333333333333
112,サッポロ 生ビール黒ラベル,0.081,0.5473333333333333,0.092,0.2796666666666667,0.37166666666666665,0.6283333333333333
113,麦とホップ The gold,0.064,0.665,0.08666666666666667,0.18433333333333332,0.271,0.729
114,金麦,0.06566666666666666,0.61,0.08066666666666666,0.24366666666666667,0.3243333333333333,0.6756666666666666
115,キリン のどごし<生>,0.069,0.637,0.087,0.207,0.294,0.706
116,クリアアサヒ,0.060333333333333336,0.6426666666666667,0.086,0.211,0.297,0.703
117,淡麗極上〈生〉,0.065,0.6923333333333334,0.087,0.15566666666666668,0.24266666666666667,0.7573333333333333
118,アネッサ,0.04833333333333333,0.7383333333333333,0.07333333333333333,0.14,0.21333333333333335,0.7866666666666666
119,アリィー,0.043333333333333335,0.787,0.06233333333333333,0.10733333333333334,0.16966666666666666,0.8303333333333334
120,スポーツ ビューティ,0.037333333333333336,0.8466666666666667,0.067,0.049,0.116,0.884
121,マクドナルド,0.085,0.3443333333333333,0.064,0.5066666666666667,0.5706666666666667,0.42933333333333334
122,モスバーガー,0.09533333333333334,0.255,0.068,0.5816666666666667,0.6496666666666666,0.35033333333333333
123,ケンタッキーフライドチキン,0.08133333333333333,0.285,0.077,0.5566666666666666,0.6336666666666667,0.36633333333333334
124,デニーズ,0.09733333333333333,0.4613333333333333,0.09966666666666667,0.3416666666666667,0.44133333333333336,0.5586666666666666
125,ガスト,0.10766666666666666,0.37666666666666665,0.09033333333333333,0.42533333333333334,0.5156666666666667,0.48433333333333334
126,サイゼリヤ,0.09466666666666666,0.3423333333333333,0.08566666666666667,0.47733333333333333,0.563,0.437
127,吉野家,0.08633333333333333,0.39966666666666667,0.08966666666666667,0.42433333333333334,0.514,0.486
128,すき家,0.08666666666666667,0.4043333333333333,0.11166666666666666,0.3973333333333333,0.509,0.491
129,はなまるうどん,0.08166666666666667,0.4266666666666667,0.13133333333333333,0.36033333333333334,0.49166666666666664,0.5083333333333333
130,丸亀製麺,0.07166666666666667,0.309,0.11633333333333333,0.503,0.6193333333333333,0.38066666666666665
131,東京海上日動,0.083,0.6386666666666667,0.11366666666666667,0.16466666666666666,0.2783333333333333,0.7216666666666667
132,損保ジャパン日本興亜,0.078,0.676,0.11266666666666666,0.13333333333333333,0.246,0.754
133,三井住友海上,0.084,0.675,0.10833333333333334,0.13266666666666665,0.241,0.759
134,ソニー損保,0.08566666666666667,0.6476666666666666,0.108,0.15866666666666668,0.26666666666666666,0.7333333333333333
135,イーデザイン損保,0.06866666666666667,0.72,0.10566666666666667,0.10566666666666667,0.21133333333333335,0.7886666666666666
136,ピーチ・ジョン,0.04633333333333333,0.8086666666666666,0.049666666666666665,0.09533333333333334,0.145,0.855
137,Ravijour,0.024666666666666667,0.8966666666666666,0.03966666666666667,0.039,0.07866666666666666,0.9213333333333333
138,２ウィーク アキュビュー,0.074,0.7906666666666666,0.05466666666666667,0.08066666666666666,0.13533333333333333,0.8646666666666667
139,ワンデー アキュビュー,0.07966666666666666,0.7406666666666667,0.05633333333333333,0.12333333333333334,0.17966666666666667,0.8203333333333334
140,２ＷＥＥＫメニコン プレミオ,0.076,0.8153333333333334,0.050666666666666665,0.058,0.10866666666666666,0.8913333333333333
141,１ＤＡＹ メニコン プレミオ,0.07666666666666666,0.819,0.052333333333333336,0.052,0.10433333333333333,0.8956666666666667
142,Magic 1dayメニコン フラットパック,0.07433333333333333,0.8326666666666667,0.04466666666666667,0.04833333333333333,0.093,0.907
143,ヤマザキ 超芳醇,0.085,0.394,0.10766666666666666,0.41333333333333333,0.521,0.479
144,ヤマザキ ロイヤルブレッド,0.09366666666666666,0.37366666666666665,0.10433333333333333,0.42833333333333334,0.5326666666666666,0.4673333333333333
145,Pasco 超熟,0.115,0.336,0.068,0.481,0.549,0.451
146,フジパン 本仕込,0.11933333333333333,0.43233333333333335,0.092,0.35633333333333334,0.4483333333333333,0.5516666666666666
147,ランチパック,0.10133333333333333,0.2826666666666667,0.061,0.555,0.616,0.384
148,earth music&ecology,0.087,0.638,0.07833333333333334,0.19666666666666666,0.275,0.725
149,ジーユー,0.07133333333333333,0.405,0.10166666666666667,0.422,0.5236666666666666,0.47633333333333333
150,しまむら,0.06366666666666666,0.4033333333333333,0.10166666666666667,0.43133333333333335,0.533,0.467
151,グローバルワーク,0.06766666666666667,0.6083333333333333,0.09833333333333333,0.22566666666666665,0.324,0.676
152,ユニクロ,0.06566666666666666,0.17966666666666667,0.06633333333333333,0.6883333333333334,0.7546666666666667,0.24533333333333332
153,爽健美茶,0.086,0.36866666666666664,0.086,0.4593333333333333,0.5453333333333333,0.45466666666666666
154,伊右衛門,0.072,0.25466666666666665,0.088,0.5853333333333334,0.6733333333333333,0.32666666666666666
155,生茶,0.07633333333333334,0.3293333333333333,0.11166666666666666,0.4826666666666667,0.5943333333333334,0.4056666666666667
156,お～いお茶,0.076,0.281,0.09233333333333334,0.5506666666666666,0.643,0.357
157,十六茶,0.09,0.37466666666666665,0.08966666666666667,0.44566666666666666,0.5353333333333333,0.4646666666666667
158,果汁グミ,0.11733333333333333,0.4583333333333333,0.07066666666666667,0.3536666666666667,0.42433333333333334,0.5756666666666667
159,ピュレグミ,0.096,0.48966666666666664,0.07466666666666667,0.3396666666666667,0.41433333333333333,0.5856666666666667
160,コカ・コーラ,0.06666666666666667,0.357,0.08933333333333333,0.487,0.5763333333333334,0.4236666666666667
161,コカ・コーラ ゼロ,0.067,0.49766666666666665,0.10333333333333333,0.332,0.43533333333333335,0.5646666666666667
162,ペプシ,0.07566666666666666,0.513,0.098,0.31333333333333335,0.41133333333333333,0.5886666666666667
163,三ツ矢サイダー,0.06366666666666666,0.3586666666666667,0.09933333333333333,0.47833333333333333,0.5776666666666667,0.42233333333333334
164,ファンタ,0.075,0.4266666666666667,0.09166666666666666,0.4066666666666667,0.49833333333333335,0.5016666666666667
165,オランジーナ,0.05633333333333333,0.4046666666666667,0.08466666666666667,0.4543333333333333,0.539,0.461
166,ハニーレモンジーナ,0.06766666666666667,0.5113333333333333,0.108,0.313,0.421,0.579
167,キリン メッツ,0.08066666666666666,0.5653333333333334,0.095,0.259,0.354,0.646
168,キリン メッツ コーラ,0.07,0.597,0.123,0.21,0.333,0.667
169,C．C．レモン,0.07366666666666667,0.433,0.09533333333333334,0.398,0.49333333333333335,0.5066666666666667
170,新生銀行レイク,0.06366666666666666,0.803,0.07566666666666666,0.057666666666666665,0.13333333333333333,0.8666666666666667
171,プロミス,0.058666666666666666,0.8076666666666666,0.07766666666666666,0.056,0.13366666666666666,0.8663333333333333
172,アコム,0.060333333333333336,0.8053333333333333,0.07766666666666666,0.056666666666666664,0.13433333333333333,0.8656666666666667
173,アイフル,0.05733333333333333,0.8093333333333333,0.08,0.05333333333333334,0.13333333333333333,0.8666666666666667
174,明治ヘルシーソフト オフスタイル,0.09066666666666667,0.6816666666666666,0.09266666666666666,0.135,0.22766666666666666,0.7723333333333333
175,雪印ネオソフト,0.095,0.45466666666666666,0.08566666666666667,0.36466666666666664,0.4503333333333333,0.5496666666666666
176,クリーミースム～ス,0.095,0.621,0.10466666666666667,0.17933333333333334,0.284,0.716
177,明治ぬってから焼く！チーズがこんがりソフト,0.10933333333333334,0.505,0.10733333333333334,0.2783333333333333,0.38566666666666666,0.6143333333333333
178,ジムビーム,0.077,0.6723333333333333,0.09033333333333333,0.16033333333333333,0.25066666666666665,0.7493333333333333
179,ジャックダニエル,0.08133333333333333,0.641,0.088,0.18966666666666668,0.2776666666666667,0.7223333333333334
180,キリン 氷結,0.083,0.4673333333333333,0.083,0.36666666666666664,0.44966666666666666,0.5503333333333333
181,-196℃,0.07966666666666666,0.5236666666666666,0.09433333333333334,0.30233333333333334,0.39666666666666667,0.6033333333333334
182,キリン ビターズ,0.07933333333333334,0.5753333333333334,0.102,0.24333333333333335,0.3453333333333333,0.6546666666666666
183,角ハイボール,0.08,0.6113333333333333,0.093,0.21566666666666667,0.30866666666666664,0.6913333333333334
184,トリス ハイボール,0.07733333333333334,0.613,0.099,0.21066666666666667,0.30966666666666665,0.6903333333333334
185,ウメッシュ,0.10033333333333333,0.5286666666666666,0.097,0.274,0.371,0.629
186,酔わないウメッシュ,0.09133333333333334,0.6183333333333333,0.102,0.18833333333333332,0.29033333333333333,0.7096666666666667
187,さらりとした梅酒,0.07533333333333334,0.5576666666666666,0.10933333333333334,0.25766666666666665,0.367,0.633
188,リクナビNEXT,0.07466666666666667,0.664,0.10033333333333333,0.161,0.2613333333333333,0.7386666666666667
189,マイナビ転職,0.07766666666666666,0.677,0.099,0.14633333333333334,0.24533333333333332,0.7546666666666667
190,エン転職,0.09233333333333334,0.7343333333333333,0.058333333333333334,0.115,0.17333333333333334,0.8266666666666667
191,DODA,0.08166666666666667,0.719,0.09066666666666667,0.10866666666666666,0.19933333333333333,0.8006666666666666
192,ビズリーチ,0.074,0.7463333333333333,0.09033333333333333,0.08933333333333333,0.17966666666666667,0.8203333333333334
193,SUUMO,0.07833333333333334,0.6256666666666667,0.108,0.188,0.296,0.704
194,アットホーム,0.08866666666666667,0.695,0.08866666666666667,0.12766666666666668,0.21633333333333332,0.7836666666666666
195,HOME'S,0.084,0.682,0.08833333333333333,0.14566666666666667,0.234,0.766
196,CHINTAI,0.08,0.7083333333333334,0.09766666666666667,0.114,0.21166666666666667,0.7883333333333333
197,いい部屋ネット,0.077,0.712,0.09866666666666667,0.11233333333333333,0.211,0.789
198,めちゃコミック,0.06233333333333333,0.7413333333333333,0.092,0.10433333333333333,0.19633333333333333,0.8036666666666666
199,まんが王国,0.06333333333333334,0.7616666666666667,0.09033333333333333,0.08466666666666667,0.175,0.825
