Product_ID,Product_Name,Category_0_percent,Category_1_percent,Category_2_percent,Category_3_percent,Category_4_percent,Category_5_percent
66,アロエステ,0.015,0.949,0.022,0.014,0.036,0.964
67,森永アロエヨーグルトシリーズ,0.03966666666666667,0.8433333333333334,0.052333333333333336,0.06466666666666666,0.117,0.883
68,明治アミノコラーゲンヨーグルトシリーズ,0.021333333333333333,0.9323333333333333,0.027666666666666666,0.018666666666666668,0.04633333333333333,0.9536666666666667
69,明治プロビオヨーグルトＲ－１シリーズ,0.033666666666666664,0.7066666666666667,0.10233333333333333,0.15733333333333333,0.25966666666666666,0.7403333333333333
70,資生堂 ザ・コラーゲンシリーズ,0.017,0.8803333333333333,0.084,0.018666666666666668,0.10266666666666667,0.8973333333333333
71,フィラデルフィア 贅沢3層仕立ての濃厚クリーミーチーズ,0.05366666666666667,0.8373333333333334,0.07,0.039,0.109,0.891
72,クラフト ワールドセレクト,0.05366666666666667,0.8393333333333334,0.06666666666666667,0.04033333333333333,0.107,0.893
73,雪印メグミルク スライスチーズ,0.078,0.7483333333333333,0.091,0.08266666666666667,0.17366666666666666,0.8263333333333334
74,雪印メグミルク とろけるスライス,0.082,0.7203333333333334,0.09733333333333333,0.10033333333333333,0.19766666666666666,0.8023333333333333
75,雪印メグミルク こんがり焼ける とろけるスライス,0.059333333333333335,0.8223333333333334,0.076,0.042333333333333334,0.11833333333333333,0.8816666666666667
76,フィラデルフィア クリームチーズ 6P,0.064,0.8006666666666666,0.08166666666666667,0.05366666666666667,0.13533333333333333,0.8646666666666667
77,フィラデルフィア クリームチーズ 200g,0.058666666666666666,0.824,0.074,0.043333333333333335,0.11733333333333333,0.8826666666666667
78,明治北海道十勝贅沢スライスチーズシリーズ,0.05533333333333333,0.839,0.06966666666666667,0.036,0.10566666666666667,0.8943333333333333
79,arrows NX F-01J,0.04766666666666667,0.8473333333333334,0.08433333333333333,0.020666666666666667,0.105,0.895
80,Xperia XZ,0.04833333333333333,0.8376666666666667,0.087,0.027,0.114,0.886
81,Galaxy S7,0.04666666666666667,0.8483333333333334,0.08333333333333333,0.021666666666666667,0.105,0.895
82,AQUOS ZETA,0.05,0.8376666666666667,0.08533333333333333,0.027,0.11233333333333333,0.8876666666666667
83,iPhone,0.04133333333333333,0.552,0.05366666666666667,0.353,0.4066666666666667,0.5933333333333334
84,らくらくスマートフォン,0.041666666666666664,0.8613333333333333,0.075,0.022,0.097,0.903
85,シンプルスマホ,0.042,0.862,0.07433333333333333,0.021666666666666667,0.096,0.904
86,ＡＮＡの旅割,0.08833333333333333,0.576,0.10033333333333333,0.23533333333333334,0.33566666666666667,0.6643333333333333
87,ＪＡＬの先得割引,0.086,0.5583333333333333,0.09733333333333333,0.25833333333333336,0.3556666666666667,0.6443333333333333
88,JALパック,0.06066666666666667,0.818,0.088,0.03333333333333333,0.12133333333333333,0.8786666666666667
89,ANAスカイホリデー・ハローツアー,0.05466666666666667,0.8256666666666667,0.08833333333333333,0.03133333333333333,0.11966666666666667,0.8803333333333333
90,JTB,0.109,0.7443333333333333,0.09066666666666667,0.056,0.14666666666666667,0.8533333333333334
91,H.I.S.,0.08966666666666667,0.7726666666666666,0.09166666666666666,0.046,0.13766666666666666,0.8623333333333333
92,鹿島建設,0.07966666666666666,0.20666666666666667,0.089,0.6246666666666667,0.7136666666666667,0.28633333333333333
93,清水建設,0.075,0.14266666666666666,0.07666666666666666,0.7056666666666667,0.7823333333333333,0.21766666666666667
94,大成建設,0.076,0.146,0.071,0.707,0.778,0.222
95,大林組,0.06666666666666667,0.19533333333333333,0.07633333333333334,0.6616666666666666,0.738,0.262
96,竹中工務店,0.068,0.14133333333333334,0.06533333333333333,0.7253333333333334,0.7906666666666666,0.20933333333333334
97,ドコモの学割,0.023,0.858,0.09066666666666667,0.028333333333333332,0.119,0.881
98,auの学割天国,0.014,0.886,0.08733333333333333,0.012666666666666666,0.1,0.9
99,ソフトバンクの学割　SUPER STUDENT,0.016,0.8826666666666667,0.08933333333333333,0.012,0.10133333333333333,0.8986666666666666
100,NTTドコモ,0.08833333333333333,0.526,0.13633333333333333,0.24933333333333332,0.38566666666666666,0.6143333333333333
101,au,0.08866666666666667,0.5956666666666667,0.12966666666666668,0.186,0.31566666666666665,0.6843333333333333
102,SoftBank,0.079,0.6386666666666667,0.13366666666666666,0.14866666666666667,0.2823333333333333,0.7176666666666667
103,NTTドコモのはじめてスマホ割,0.04066666666666666,0.8446666666666667,0.079,0.035666666666666666,0.11466666666666667,0.8853333333333333
104,auスマホはじめるプログラム,0.04066666666666666,0.8543333333333333,0.07466666666666667,0.030333333333333334,0.105,0.895
105,SoftBankのスマホデビュー割,0.03966666666666667,0.8526666666666667,0.07666666666666666,0.031,0.10766666666666666,0.8923333333333333
106,アサヒ スーパードライ,0.06766666666666667,0.61,0.08366666666666667,0.23866666666666667,0.32233333333333336,0.6776666666666666
107,サントリー ザ・プレミアム・モルツ,0.06966666666666667,0.6583333333333333,0.08433333333333333,0.18766666666666668,0.272,0.728
108,キリン 一番搾り生ビール,0.068,0.6863333333333334,0.08133333333333333,0.16433333333333333,0.24566666666666667,0.7543333333333333
109,ヱビスビール,0.06866666666666667,0.708,0.08333333333333333,0.14,0.22333333333333333,0.7766666666666666
110,サントリー ザ・モルツ,0.06166666666666667,0.7823333333333333,0.07666666666666666,0.07933333333333334,0.156,0.844
111,キリンラガービール,0.06666666666666667,0.779,0.08166666666666667,0.07266666666666667,0.15433333333333332,0.8456666666666667
112,サッポロ 生ビール黒ラベル,0.06433333333333334,0.7616666666666667,0.08333333333333333,0.09066666666666667,0.174,0.826
113,麦とホップ The gold,0.054,0.777,0.07666666666666666,0.09233333333333334,0.169,0.831
114,金麦,0.06266666666666666,0.725,0.07666666666666666,0.13566666666666666,0.21233333333333335,0.7876666666666666
115,キリン のどごし<生>,0.06133333333333333,0.757,0.07166666666666667,0.11,0.18166666666666667,0.8183333333333334
116,クリアアサヒ,0.061,0.765,0.078,0.096,0.174,0.826
117,淡麗極上〈生〉,0.054,0.8163333333333334,0.07666666666666666,0.053,0.12966666666666668,0.8703333333333333
118,アネッサ,0.016666666666666666,0.925,0.045,0.013333333333333334,0.058333333333333334,0.9416666666666667
119,アリィー,0.016666666666666666,0.9233333333333333,0.047,0.013,0.06,0.94
120,スポーツ ビューティ,0.014333333333333333,0.9296666666666666,0.043666666666666666,0.012333333333333333,0.056,0.944
121,マクドナルド,0.09,0.4196666666666667,0.10766666666666666,0.38266666666666665,0.49033333333333334,0.5096666666666667
122,モスバーガー,0.07166666666666667,0.68,0.1,0.14833333333333334,0.24833333333333332,0.7516666666666667
123,ケンタッキーフライドチキン,0.07466666666666667,0.641,0.10833333333333334,0.176,0.2843333333333333,0.7156666666666667
124,デニーズ,0.06666666666666667,0.7523333333333333,0.09466666666666666,0.08633333333333333,0.181,0.819
125,ガスト,0.088,0.6386666666666667,0.09866666666666667,0.17466666666666666,0.2733333333333333,0.7266666666666667
126,サイゼリヤ,0.08,0.6556666666666666,0.099,0.16533333333333333,0.2643333333333333,0.7356666666666667
127,吉野家,0.07533333333333334,0.657,0.098,0.16966666666666666,0.26766666666666666,0.7323333333333333
128,すき家,0.07433333333333333,0.6503333333333333,0.102,0.17333333333333334,0.2753333333333333,0.7246666666666667
129,はなまるうどん,0.07,0.747,0.092,0.091,0.183,0.817
130,丸亀製麺,0.082,0.68,0.09133333333333334,0.14666666666666667,0.238,0.762
131,東京海上日動,0.07,0.6896666666666667,0.111,0.12933333333333333,0.24033333333333334,0.7596666666666667
132,損保ジャパン日本興亜,0.06633333333333333,0.7203333333333334,0.09733333333333333,0.116,0.21333333333333335,0.7866666666666666
133,三井住友海上,0.06366666666666666,0.739,0.093,0.10433333333333333,0.19733333333333333,0.8026666666666666
134,ソニー損保,0.06833333333333333,0.7313333333333333,0.09466666666666666,0.10566666666666667,0.20033333333333334,0.7996666666666666
135,イーデザイン損保,0.052333333333333336,0.78,0.09033333333333333,0.07733333333333334,0.16766666666666666,0.8323333333333334
136,ピーチ・ジョン,0.037,0.8553333333333333,0.03766666666666667,0.07,0.10766666666666666,0.8923333333333333
137,Ravijour,0.020666666666666667,0.9313333333333333,0.03,0.018,0.048,0.952
138,２ウィーク アキュビュー,0.061,0.867,0.035,0.037,0.072,0.928
139,ワンデー アキュビュー,0.06266666666666666,0.8396666666666667,0.037333333333333336,0.060333333333333336,0.09766666666666667,0.9023333333333333
140,２ＷＥＥＫメニコン プレミオ,0.058666666666666666,0.8826666666666667,0.03166666666666667,0.027,0.058666666666666666,0.9413333333333334
141,１ＤＡＹ メニコン プレミオ,0.057666666666666665,0.8913333333333333,0.03133333333333333,0.019666666666666666,0.051,0.949
142,Magic 1dayメニコン フラットパック,0.057666666666666665,0.8916666666666667,0.029666666666666668,0.021,0.050666666666666665,0.9493333333333334
143,ヤマザキ 超芳醇,0.08433333333333333,0.6716666666666666,0.10066666666666667,0.14333333333333334,0.244,0.756
144,ヤマザキ ロイヤルブレッド,0.094,0.6566666666666666,0.101,0.14833333333333334,0.24933333333333332,0.7506666666666667
145,Pasco 超熟,0.119,0.6456666666666667,0.06866666666666667,0.16666666666666666,0.23533333333333334,0.7646666666666667
146,フジパン 本仕込,0.09833333333333333,0.743,0.06133333333333333,0.09733333333333333,0.15866666666666668,0.8413333333333334
147,ランチパック,0.11233333333333333,0.6073333333333333,0.07933333333333334,0.201,0.2803333333333333,0.7196666666666667
148,earth music&ecology,0.07733333333333334,0.6323333333333333,0.07966666666666666,0.21066666666666667,0.29033333333333333,0.7096666666666667
149,ジーユー,0.06866666666666667,0.36433333333333334,0.09933333333333333,0.4676666666666667,0.567,0.433
150,しまむら,0.06466666666666666,0.29533333333333334,0.09466666666666666,0.5453333333333333,0.64,0.36
151,グローバルワーク,0.06066666666666667,0.625,0.09366666666666666,0.22066666666666668,0.31433333333333335,0.6856666666666666
152,ユニクロ,0.06966666666666667,0.049,0.062,0.8193333333333334,0.8813333333333333,0.11866666666666667
153,爽健美茶,0.084,0.5883333333333334,0.116,0.21166666666666667,0.32766666666666666,0.6723333333333333
154,伊右衛門,0.08333333333333333,0.49833333333333335,0.12233333333333334,0.296,0.41833333333333333,0.5816666666666667
155,生茶,0.09133333333333334,0.547,0.115,0.24666666666666667,0.3616666666666667,0.6383333333333333
156,お～いお茶,0.10633333333333334,0.483,0.09933333333333333,0.31133333333333335,0.4106666666666667,0.5893333333333334
157,十六茶,0.107,0.5856666666666667,0.10633333333333334,0.201,0.30733333333333335,0.6926666666666667
158,果汁グミ,0.104,0.7123333333333334,0.074,0.10966666666666666,0.18366666666666667,0.8163333333333334
159,ピュレグミ,0.087,0.7583333333333333,0.078,0.07666666666666666,0.15466666666666667,0.8453333333333334
160,コカ・コーラ,0.063,0.5373333333333333,0.11766666666666667,0.282,0.39966666666666667,0.6003333333333334
161,コカ・コーラ ゼロ,0.050666666666666665,0.6896666666666667,0.10366666666666667,0.156,0.25966666666666666,0.7403333333333333
162,ペプシ,0.045,0.7506666666666667,0.10433333333333333,0.1,0.20433333333333334,0.7956666666666666
163,三ツ矢サイダー,0.04566666666666667,0.622,0.13966666666666666,0.19266666666666668,0.3323333333333333,0.6676666666666666
164,ファンタ,0.059333333333333335,0.7063333333333334,0.09633333333333334,0.138,0.23433333333333334,0.7656666666666667
165,オランジーナ,0.057666666666666665,0.704,0.10333333333333333,0.135,0.23833333333333334,0.7616666666666667
166,ハニーレモンジーナ,0.03333333333333333,0.794,0.10166666666666667,0.071,0.17266666666666666,0.8273333333333334
167,キリン メッツ,0.034333333333333334,0.7963333333333333,0.09733333333333333,0.072,0.16933333333333334,0.8306666666666667
168,キリン メッツ コーラ,0.02666666666666667,0.7706666666666667,0.12066666666666667,0.082,0.20266666666666666,0.7973333333333333
169,C．C．レモン,0.051333333333333335,0.7286666666666667,0.11033333333333334,0.10966666666666666,0.22,0.78
170,新生銀行レイク,0.057666666666666665,0.8183333333333334,0.07566666666666666,0.04833333333333333,0.124,0.876
171,プロミス,0.05566666666666667,0.8173333333333334,0.077,0.05,0.127,0.873
172,アコム,0.05733333333333333,0.8163333333333334,0.076,0.050333333333333334,0.12633333333333333,0.8736666666666667
173,アイフル,0.05433333333333333,0.822,0.07566666666666666,0.048,0.12366666666666666,0.8763333333333333
174,明治ヘルシーソフト オフスタイル,0.064,0.8086666666666666,0.07166666666666667,0.05566666666666667,0.12733333333333333,0.8726666666666667
175,雪印ネオソフト,0.13733333333333334,0.5516666666666666,0.09366666666666666,0.21733333333333332,0.311,0.689
176,クリーミースム～ス,0.068,0.7903333333333333,0.07566666666666666,0.066,0.14166666666666666,0.8583333333333333
177,明治ぬってから焼く！チーズがこんがりソフト,0.06933333333333333,0.795,0.07266666666666667,0.063,0.13566666666666666,0.8643333333333333
178,ジムビーム,0.059666666666666666,0.8086666666666666,0.07866666666666666,0.053,0.13166666666666665,0.8683333333333333
179,ジャックダニエル,0.06,0.8073333333333333,0.07833333333333334,0.05433333333333333,0.13266666666666665,0.8673333333333333
180,キリン 氷結,0.07666666666666666,0.6586666666666666,0.09933333333333333,0.16533333333333333,0.26466666666666666,0.7353333333333333
181,-196℃,0.077,0.6926666666666667,0.09166666666666666,0.13866666666666666,0.23033333333333333,0.7696666666666667
182,キリン ビターズ,0.065,0.7483333333333333,0.088,0.09866666666666667,0.18666666666666668,0.8133333333333334
183,角ハイボール,0.06433333333333334,0.7676666666666667,0.083,0.085,0.168,0.832
184,トリス ハイボール,0.06133333333333333,0.776,0.08466666666666667,0.078,0.16266666666666665,0.8373333333333334
185,ウメッシュ,0.06766666666666667,0.7753333333333333,0.08733333333333333,0.06966666666666667,0.157,0.843
186,酔わないウメッシュ,0.063,0.7996666666666666,0.08466666666666667,0.05266666666666667,0.13733333333333334,0.8626666666666667
187,さらりとした梅酒,0.06366666666666666,0.7973333333333333,0.084,0.055,0.139,0.861
188,リクナビNEXT,0.059333333333333335,0.749,0.08666666666666667,0.105,0.19166666666666668,0.8083333333333333
189,マイナビ転職,0.05566666666666667,0.7846666666666666,0.08533333333333333,0.07433333333333333,0.15966666666666668,0.8403333333333334
190,エン転職,0.071,0.8363333333333334,0.034666666666666665,0.058,0.09266666666666666,0.9073333333333333
191,DODA,0.057666666666666665,0.8126666666666666,0.07033333333333333,0.059333333333333335,0.12966666666666668,0.8703333333333333
192,ビズリーチ,0.05366666666666667,0.8306666666666667,0.07133333333333333,0.044333333333333336,0.11566666666666667,0.8843333333333333
193,SUUMO,0.049666666666666665,0.832,0.07533333333333334,0.043,0.11833333333333333,0.8816666666666667
194,アットホーム,0.04666666666666667,0.838,0.07333333333333333,0.042,0.11533333333333333,0.8846666666666667
195,HOME'S,0.047,0.8366666666666667,0.07333333333333333,0.043,0.11633333333333333,0.8836666666666667
196,CHINTAI,0.044333333333333336,0.8426666666666667,0.07166666666666667,0.04133333333333333,0.113,0.887
197,いい部屋ネット,0.044,0.8426666666666667,0.072,0.04133333333333333,0.11333333333333333,0.8866666666666667
198,めちゃコミック,0.051333333333333335,0.8046666666666666,0.079,0.065,0.144,0.856
199,まんが王国,0.05333333333333334,0.8176666666666667,0.07833333333333334,0.050666666666666665,0.129,0.871
